"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunkenLog2FoldChange"
"AL031777",3.2689159506616,-1.18843198644523,0.578645896570037,-2.05381562971369,0.0399935396154862,0.096248251754201,-0.858359250549449
"RBM22P2",2.1095292763589,1.30131807554918,0.633641098515978,2.05371475839704,0.0400033072910733,0.0962579581691452,1.95441175190318
"RCVRN",0.90417725040322,1.40179445166566,0.682669464117962,2.05340142681911,0.0400336610458251,0.0963171899548833,1.41123950320976
"RRP1B",14.0836254042059,-0.602343189814373,0.29340655399123,-2.05293024856008,0.040079342855927,0.0964132773258228,-0.522546988064017
"PDXP",4.38339696537073,-1.00149669800374,0.487928550595322,-2.05254785107741,0.0401164496641116,0.0964887124318352,-0.758370697558604
"SIN3B",12.7729037925541,-0.688399786886787,0.335399984388725,-2.05247411725857,0.0401236079427864,0.0964921035712911,-0.584666988429567
"AKR1D1",1.42325690178991,1.41544535182671,0.689790010511692,2.05199456393508,0.040170190719685,0.0965902909927851,1.98101243951576
"PAMR1",3.39098078032151,-1.09832203755601,0.535302003021143,-2.05178017522312,0.0401910308098446,0.0966265601796121,-0.731920644724951
"MGAM2",8.60862556414038,1.15221516870846,0.561725974038433,2.05120507500268,0.0402469798913426,0.0967472153023167,-0.121327008761695
"PLAUR",51.1007004172434,0.825275591002092,0.402406960659864,2.05084820016237,0.040281731944825,0.0968168889498614,0.7419624612055
"GPHN",8.56992120958105,0.697609640256793,0.340214976829054,2.0504965617881,0.0403159989642403,0.096863008079147,0.577763346286005
"JDP2",6.35582030394446,-0.730097786187331,0.356054329008953,-2.05052354852558,0.040313368241946,0.096863008079147,-0.604094945999698
"NFKBIA",118.057563924459,-0.627408071826595,0.305982019877258,-2.05047365880608,0.0403182317079114,0.096863008079147,-0.540063554341117
"GCM1",2.85102818061222,1.11457920921798,0.543702351241399,2.04998048412543,0.0403663352873347,0.0969468267710409,1.09486805430976
"SLC38A9",13.351802252498,0.706777205864618,0.344788831392415,2.04988428137399,0.0403757244415863,0.0969468267710409,0.591556083477409
"ZNF23",6.36576174440092,0.726529735849258,0.354425637533003,2.0498791817271,0.0403762222063831,0.0969468267710409,1.01067465048117
"ZNF84",18.374895642373,-0.575415696548901,0.280696842331405,-2.04995429150406,0.0403688914399562,0.0969468267710409,-0.504709399592323
"PSMD7",27.8735273385637,-0.480064377795064,0.234235122594547,-2.04949783993769,0.0404134588466182,0.0970223570079138,-0.430063342232264
"ZNF442",16.3261849387449,0.77396580055718,0.377650064569244,2.04942583934146,0.0404204927101448,0.097025366885813,0.800484889801393
"CCDC162P",10.4105764649067,-0.897575862175967,0.437977281313501,-2.04936625818609,0.0404263140817471,0.0970254658530464,-0.696493673790982
"ATPAF2",5.57881565530545,-0.732298667247437,0.357385973023156,-2.04904143565811,0.0404580633419301,0.0970877843113136,-0.611651812121996
"MAD2L2",5.59785182652569,-0.729200266895986,0.356009085617983,-2.04826308191038,0.0405342283235891,0.0972566547512532,-0.60651158387364
"HIVEP3",5.61555865122349,1.02398543930871,0.500122571946678,2.0474689541065,0.0406120621036359,0.0974294804161257,0.987550731740929
"MCM2",6.75070172979374,-0.76856288733038,0.37538443638558,-2.04740211056844,0.0406186193263986,0.0974312866551768,-0.641770559600222
"FBH1",16.8286989940063,-0.574742116134886,0.280762458679826,-2.04707609000642,0.040650614182648,0.0974941005386383,-0.503848357524578
"CNP",21.1644670164543,-0.59384687039606,0.290139143407349,-2.0467657807975,0.0406810870060605,0.0975532466405332,-0.517881599658417
"MIS18BP1",21.019188875187,-0.561902269873008,0.274571707917926,-2.04646820363943,0.0407103277082396,0.0976094216412669,-0.350913499662769
"ABCB11",9.02385799351224,-0.691980533323779,0.338215334044761,-2.04597622777269,0.0407587096028487,0.0976981550915847,-0.569479527977702
"ZDHHC8P1",0.876476687687995,1.55920327894321,0.762083803941531,2.04597351482729,0.0407589765343958,0.0976981550915847,2.70917542769455
"CXorf38",14.0796660650868,-0.665841602785851,0.325505289532029,-2.04556308053585,0.0407993769693989,0.0977810310977056,-0.562642666141142
"DYSF",26.9710745400052,0.909191994862433,0.444526779491092,2.04530308815884,0.040824986452498,0.0978284400559075,1.29510678177787
"OGFOD3",4.45696971120384,-0.884786239057021,0.432713462263344,-2.04473933958299,0.0408805629925942,0.0979476349405776,-0.66387306483101
"ZBTB47",3.94217566567793,-0.825764229016018,0.403980335513549,-2.04407035794524,0.040946596990308,0.0980918477350236,-0.647774742199184
"OTOA",2.12445557314729,1.24160136176685,0.607545678704364,2.04363458631565,0.0409896598339729,0.0981809974276639,1.66229958815297
"FAM13C",2.96353801374453,-0.866320108246218,0.423948062053354,-2.04345811619064,0.0410071094807299,0.0982087801032289,-0.67552996572109
"PPAN",2.81788865367652,-0.882964589776132,0.432146340520734,-2.04320737440971,0.0410319140517128,0.0982541668005779,-0.703171794714389
"ACAD8",7.78801475769554,-0.685136607419455,0.335393554276767,-2.04278406273151,0.0410738189051323,0.0983172169409227,-0.583202731640935
"C2orf42",8.30175951112052,-0.680068510160579,0.33289906985832,-2.04286695799424,0.041065610008416,0.0983172169409227,-0.560596600000307
"PEAK1",128.592666459857,0.440117107762485,0.215451774727354,2.04276390073573,0.0410758157039611,0.0983172169409227,0.555288771542381
"POU6F2",3.13753384916441,1.33588271957188,0.654051125860345,2.04247445918642,0.0411044904118399,0.0983718243588743,1.52684581532713
"JAML",23.7706776214963,0.736160493691541,0.360456437827027,2.04230086201097,0.0411216966586566,0.0983989736439358,0.603496983723443
"ALAD",13.8306714272642,-0.552666784188783,0.270726471652614,-2.04142129439763,0.0412089696341988,0.0985797013367052,-0.485630160210494
"TUBB6",5.31225951384438,-0.885318306482173,0.433669755156281,-2.0414573438794,0.0412053896303017,0.0985797013367052,-0.673061920009503
"TJP2",19.1637767965497,-0.783435069291698,0.383859647454042,-2.04094145995248,0.0412566461577947,0.0986796897128444,-0.646551059204903
"GPR78",0.787570604417188,1.51214128568407,0.740936812224161,2.04085052967592,0.0412656862867463,0.0986808787386478,2.22508667649008
"MAPRE1",29.3710320470895,-0.492089494409429,0.241137600602719,-2.04069997038811,0.0412806583166201,0.0986808787386478,-0.441534631603039
"MBD6",12.9624917602725,-0.652899964458968,0.319927900394914,-2.04077219790159,0.0412734752398418,0.0986808787386478,-0.560222568748677
"TBC1D3B",1.1284754524637,1.50030322593941,0.73517591034805,2.04074046064585,0.0412766314017405,0.0986808787386478,0.666450527513681
"OPRPN",0.793305121141297,-2.42551897844266,1.18871737961363,-2.04045050576364,0.0413054758929188,0.0987007215693289,-0.766171308745114
"SERF1A",2.8149286839083,-0.865001143697132,0.423928894833989,-2.04043922044018,0.0413065988933954,0.0987007215693289,-0.684927568665266
"TMEM204",0.891100596058093,-1.40252665336047,0.687325752969475,-2.04055594789093,0.0412949846155474,0.0987007215693289,-0.998808463076101
"DCAF6",42.2133058643963,-0.463410462841491,0.227143682562444,-2.04016443518782,0.0413339507052902,0.0987520205720185,-0.420381569777904
"ASRGL1",18.1513857325553,-0.527181623654057,0.258424000702177,-2.03998708410064,0.0413516121749304,0.0987661015891265,-0.467966572042787
"LYPLA1",27.1616784354938,-0.489732728630539,0.240062163040882,-2.04002464373004,0.041347871274001,0.0987661015891265,-0.441397189941445
"SNAPC2",2.15803472022719,-0.979897145994216,0.480362026828253,-2.03991383845286,0.041358908191589,0.0987694740224801,-0.835968136894602
"IPPK",5.13308771914332,-0.714436274911654,0.350298743823946,-2.03950567196643,0.0413995857224493,0.0988195801115069,-0.600273922118694
"MCCC2",36.0692480249216,-0.444702699964926,0.218046400240534,-2.03948654724114,0.0414014925072486,0.0988195801115069,-0.407972739887693
"MTHFD1L",5.80361122109675,-0.76899610101847,0.377055550226068,-2.03947694327112,0.0414024500760646,0.0988195801115069,-0.625178919007762
"ZNF234",9.95370067596135,0.722956044700504,0.354482828880049,2.03946703704833,0.0414034378008,0.0988195801115069,0.600246997515548
"CCDC36",2.2273722093559,1.21926886434087,0.598105787086981,2.03855052177175,0.0414949076217459,0.0990238156580363,0.912422991434019
"SENP5",29.0733278487406,-0.499597714278389,0.245152392866717,-2.03790674215449,0.0415592602117575,0.099163289540094,-0.45123753582663
"IGLV2-11",0.792237253861312,-2.89465537751088,1.42081753013187,-2.03731676736999,0.0416183086243203,0.0992900694382945,-4.51291224939048
"C9orf131",3.70375973292592,1.22505006375495,0.601348839498001,2.03717041306275,0.0416329676813403,0.0993047321949252,-0.169606470940951
"TRMT44",8.91746705639536,-0.72227100138524,0.354551952343985,-2.03713728442396,0.0416362864999335,0.0993047321949252,-0.59778268382211
"ABCA4",1.34119751771254,-1.29408971353192,0.635432999352454,-2.03654785768237,0.0416953725763754,0.0994308951164211,-0.3568401089169
"CLINT1",113.030752438585,-0.370033178026137,0.181701316692556,-2.03649145070447,0.0417010307172408,0.0994308951164211,-0.347542494673252
"RARRES1",13.0477436478626,-0.635357072368566,0.312037964298932,-2.0361531129587,0.0417349827622816,0.0994977163254735,-0.544566632796237
"HSD11B1",1.07724854364223,1.68359358064256,0.826940772907862,2.03593006391782,0.0417573784323686,0.0995369716509144,3.44095538506098
"PCDHGA8",3.83615528567002,1.19733269600566,0.588153884156378,2.03574732439803,0.0417757343279348,0.0995665875945923,0.897744207166805
"CD3EAP",8.92652988408353,0.756529470488321,0.371633272828258,2.03568820609325,0.0417816741301748,0.0995666073181593,-0.0485775501771467
"TMIGD3",1.27739700599399,1.56575013693363,0.769231323284373,2.03547371192371,0.0418032310374722,0.0996038376430103,1.43538562622757
"MIGA2",4.33265173772722,-0.97650536540473,0.479812638056625,-2.03518058498803,0.0418327058504343,0.099659920579817,-0.683126332142584
"RPS10P7",4.29232532984406,0.954242194185067,0.468971439522669,2.03475545367181,0.0418754853648009,0.0997476794853907,1.48569892549696
"AL356234",1.01479304330499,1.5146133348056,0.744546263441328,2.03427699415881,0.0419236753941456,0.099834134652593,1.29525955399433
"CHML",18.6390222383069,0.686016602336967,0.337219402054203,2.03433313195514,0.041918018814424,0.099834134652593,0.577296306635071
"FAM72B",0.764124647816494,1.44155255649487,0.708761566460471,2.03390339531802,0.041961336572385,0.0999096447807169,1.9994800945864
"CASTOR3",17.348092672453,-0.63219829941315,0.310895901477112,-2.03347260742095,0.0420047983153454,0.099998942635284,-0.550236917705343
"MYCBPAP",9.51684763739314,-0.691930841873576,0.340415525565085,-2.03260659373564,0.042092284811154,0.100193008060129,-0.583337969316616
"NDRG4",4.16906976023974,-0.968927665478755,0.476728802258506,-2.03245044328862,0.0421080758482671,0.100194875881226,-0.689886887232502
"RPL36A-HNRNPH2",8.98096359786472,-0.782247179161796,0.38487528320586,-2.03246925249651,0.0421061734626968,0.100194875881226,-0.635044042030895
"TRIP11",37.4741000836671,-0.509387004078324,0.2506305592755,-2.03242176672635,0.0421109763697157,0.100194875881226,-0.455914158229098
"IL1RL2",1.89330521361852,1.47911146643698,0.727808990278037,2.03227974124356,0.042125344180671,0.100214856493303,1.39920073970863
"SEC22B",54.4089279525323,0.492977733318976,0.242628991352427,2.03181709890105,0.0421721755171481,0.100312050195671,0.443587594176718
"CRYBG1",112.484039979615,0.387756058192545,0.190865547342801,2.03156653251895,0.0421975576811404,0.100358203915503,0.364469416311826
"RANGAP1",17.303432135804,-0.588469453735633,0.289725908134334,-2.03112471896294,0.0422423445110635,0.100450488024183,-0.512660808168943
"TMPRSS3",13.5089408873026,-0.70810914274617,0.348713372765223,-2.03063374693954,0.0422921617255479,0.100554706334992,-0.591017138977336
"FAM193A",22.9045988275175,-0.533656305676738,0.26283458597716,-2.03038844257396,0.0423170705154732,0.10059968073541,-0.473713526265676
"OTUD5",21.8462334769334,-0.568737521922252,0.280191293321006,-2.02981868273355,0.0423749731793332,0.100723067089817,-0.498753002153034
"AC005520",2.09368101465501,1.47513689761095,0.726956281909641,2.02919616257517,0.0424383142864028,0.100859343566694,0.931528353864627
"MGAT1",21.0541603209618,-0.606873826145224,0.299166246346617,-2.02855045833645,0.0425040989549708,0.101001388032013,-0.5268982103843
"RBBP8NL",1.17522723608251,-1.17468234543388,0.579130873401225,-2.02835386505125,0.0425241450950152,0.101034720391355,-0.845863490276566
"PIK3R4",12.2874460193093,-0.634939102965406,0.313046444322874,-2.02825847244102,0.0425338749287284,0.101043535883617,-0.545068264885531
"WWP2",26.3063005532329,-0.538165408155096,0.265366456163445,-2.02800842252507,0.042559388399464,0.101089839206651,-0.478109406927098
"PSMA3",24.6363863964097,-0.49735056676901,0.245313523121795,-2.02740786745002,0.0426207180171639,0.1012211902428,-0.447358927578213
"KDM1A",31.0666205373146,-0.491481768790098,0.242435072933564,-2.02727172616968,0.0426346313627895,0.101239909754673,-0.442581319218896
"RAPGEF1",50.5351366825248,-0.570014691220091,0.281230970789673,-2.02685603800868,0.0426771375669225,0.101326510777703,-0.501664184900725
"SHB",7.03216677759166,-0.721746743798506,0.356160893259669,-2.02646263937882,0.0427173975521375,0.101407754958306,-0.59519051387768
"CYB5B",18.7018020269616,-0.516841573987963,0.255084414591754,-2.02615896708207,0.042748497000217,0.101447085276868,-0.459897834368413
"TBC1D5",49.9507784220059,-0.481162336946858,0.237477556900163,-2.02613814638973,0.0427506299736342,0.101447085276868,-0.437358659832707
"ZFAND3",23.9654031680209,-0.528914710484538,0.261047573015612,-2.02612383779146,0.0427520958684956,0.101447085276868,-0.469010970426752
"CASP8",34.6940340415771,0.52081678600069,0.257063329336949,2.02602521076829,0.04276220121815,0.101456722211712,0.463701330126576
"AC024940",1.23427399114365,-1.31158551992343,0.647506378936577,-2.02559474715522,0.0428063302742379,0.101509091296168,-0.988658169361918
"AP3D1",26.6748187630077,-0.58860138562404,0.290584989210658,-2.0255739541912,0.0428084628431771,0.101509091296168,-0.512981878356025
"GPT2",27.3045526073151,-0.500046343384336,0.246855212382247,-2.02566653771941,0.0427989679774496,0.101509091296168,-0.445790614780898
"LYN",172.075735376518,0.467425433779376,0.23075472808533,2.02563751415975,0.0428019442850882,0.101509091296168,0.429208946132212
"MUC2",16.1167406821504,-0.753343710522675,0.371966302668463,-2.02530096172216,0.0428364698414654,0.101561155756898,-0.61877935913245
"MED29",28.3076726636307,-0.553151764860394,0.273177147291438,-2.02488301215865,0.0428793783721204,0.101648530624829,-0.4881561039297
"SPHK2",3.28669694180826,-0.890317642445839,0.439829592999933,-2.02423314987351,0.0429461682447432,0.101792485195744,-0.704269846247663
"CEP128",15.1242944101115,-0.556520042893242,0.274967053428189,-2.02395172786977,0.0429751187857787,0.101817973738614,-0.492338376605834
"PAOX",0.947627140752807,-1.42386154984808,0.703479845295416,-2.02402607462073,0.0429674689583854,0.101817973738614,-1.08397327955027
"TAF9",14.5893486136138,-0.613865726709007,0.303297137161334,-2.02397468190565,0.0429727568325958,0.101817973738614,-0.53256486070449
"C14orf93",3.46880254890573,-0.837043707179868,0.413624958410365,-2.02367794824755,0.0430032989657219,0.101870360773159,-0.630798610955017
"ISLR2",1.24888168124416,1.32872552568001,0.656747302201815,2.02319144856068,0.0430534129926,0.101961629620523,1.30733254584326
"NFE2",3.78510786494607,1.31490371553303,0.649917368415073,2.02318599168942,0.043053975381286,0.101961629620523,0.929872109174537
"FUNDC2",14.6284477652135,-0.569577016701485,0.281542726784875,-2.02305711536528,0.0430672592637596,0.101978701368524,-0.494286772765358
"GATAD1",20.6373556247274,-0.597550871600549,0.295396283262705,-2.02287877491379,0.043085647357397,0.102007852826695,-0.516637695817283
"MYO6",63.8580840173698,-0.483896952469081,0.239302981044015,-2.02211000614354,0.0431649885287749,0.102181285776902,-0.437422766717928
"CEACAM8",1.70971460647784,1.11381966809835,0.550940176619704,2.02167080087025,0.0432103723266792,0.102274296372763,1.24385161344496
"GLCE",13.984670371059,-0.581041472311372,0.287495944555446,-2.02104232534422,0.0432753838546461,0.1024049297685,-0.508430541687127
"KLRF1",1.77985631507282,1.30820238953269,0.647298310656698,2.0210193167436,0.0432777655056439,0.1024049297685,1.24321172585629
"GOLGA1",15.4934129119489,-0.53922363082483,0.266878251676615,-2.02048547394647,0.0433330553900993,0.102521306240762,-0.476651427801389
"AJUBA",4.48110818244639,-0.748262422041796,0.370385085048864,-2.020228276587,0.0433597145134058,0.10254102110764,-0.613046973304091
"MRPL39",5.32437900937345,-0.689392573793873,0.34122675087855,-2.02033566248516,0.0433485820229376,0.10254102110764,-0.578578403984769
"SULT1E1",3.85654827312293,-0.916708518623282,0.453759954278166,-2.02024993607373,0.0433574689214393,0.10254102110764,-0.565620032779207
"KCND1",1.40460126540991,1.77822625938634,0.880295247183953,2.02003392052252,0.0433798691765921,0.102574233553779,1.68996635132389
"MTMR2",26.6519851535469,-0.491243839196844,0.243198861396252,-2.01992655876972,0.0433910059501305,0.102586116320971,-0.444482514827458
"MOB4",18.8020593706802,-0.533461167798178,0.264145597316648,-2.01957243738832,0.0434277565440135,0.102656712115496,-0.476669907232609
"NLGN4Y",1.68950293927792,1.04972905882307,0.519791109057309,2.01952099705371,0.0434330971907694,0.102656712115496,0.866656725243072
"MORN3",7.35378617832653,-0.61125083721943,0.302687943232233,-2.01940926583408,0.0434446992790117,0.10266967789631,-0.500222843965466
"ASGR1",2.19336354107992,1.05828853355157,0.524121579351141,2.01916611573544,0.0434699568564783,0.102706052551663,1.19758180948173
"IDI1",30.2679346863783,-0.490357037830654,0.242854006324632,-2.01914329210273,0.0434723283319173,0.102706052551663,-0.436302417702216
"SPATS2L",108.197910978389,0.424557686244194,0.210276339980291,2.01904639525297,0.0434823975561153,0.102715384939059,0.402571510236877
"PROB1",2.10827772793301,-1.27325387689967,0.630768130160493,-2.01857674162407,0.04353123044627,0.102816270475741,-0.894072831800064
"PRKAB1",17.8891092025067,-0.581932496137727,0.288339344538427,-2.01822091629321,0.0435682587177156,0.10288925025824,-0.507825105528527
"JMJD1C",158.471998523456,0.708187335145972,0.350932743555616,2.01801441487245,0.0435897600841733,0.102925546880424,0.592440423258106
"TFB1M",3.56043716554272,-0.78776342109901,0.390378907665684,-2.0179456564637,0.0435969213443948,0.102927977733757,-0.627243546452929
"SRR",10.5752689864336,0.702158838143812,0.348009074496064,2.01764519836322,0.043628226029713,0.102987400103328,0.586046706108949
"PPM1F",8.39651291443381,-0.832419073775004,0.412589225551155,-2.01754922868629,0.0436382290959214,0.102996528909468,-0.652173774835589
"ZNF385C",1.63996084393729,1.26020122177568,0.624697436143754,2.01729853343865,0.0436643685845717,0.103043735563141,1.03478370315588
"UBE3A",41.0611796802034,-0.509307674693252,0.252504914882351,-2.01702083672531,0.0436933388976481,0.103097608481293,-0.454624195792149
"RAPGEFL1",16.1971858668663,-0.623708157329342,0.309247572834942,-2.01685708188966,0.0437104299944441,0.103115766956956,-0.535192592152425
"SLC6A11",0.945054205301987,1.70626334719479,0.846012733383711,2.01682939259132,0.0437133204852674,0.103115766956956,2.6367713096456
"TDRD6",4.40520508401142,0.896816640497819,0.444716658892196,2.01660230748229,0.0437370320317037,0.103157203833663,0.71217005940696
"MRPS15",12.822068718791,-0.607870936656258,0.301459838120411,-2.01642427875735,0.0437556288523682,0.103186567282362,-0.521924570617
"ANAPC15",13.2184847341973,-0.571117312880582,0.283279382622281,-2.01609205581367,0.0437903506069442,0.103251956870232,-0.498613600499744
"ANKRD13D",15.0699236747473,-0.690435805720507,0.342473081470858,-2.01602941391836,0.0437969001318462,0.103251956870232,-0.577313012512364
"LRRC37A9P",1.15808901268352,1.38468664428213,0.686854510394382,2.01598245818764,0.0438018101318313,0.103251956870232,1.92385811297766
"LIMK2",114.646111667223,0.548474099852896,0.27209377724315,2.01575392649559,0.0438257135451723,0.103293797749124,0.483852038322376
"PHF20",30.6853005667309,-0.516370161818122,0.256200028590523,-2.01549611316953,0.0438526929104858,0.103342875641642,-0.463239633270934
"SBF2",69.9544818872223,0.477912476373265,0.237160162025169,2.0151465249992,0.0438892986285278,0.103400107618031,0.437931539195005
"ZNF432",13.2901492079588,-0.568243179784282,0.281981000322416,-2.01518250922777,0.0438855294941045,0.103400107618031,-0.495926415540495
"ACTR8",11.8362435558289,-0.646935866621521,0.321143245753582,-2.01447757402914,0.0439594170589757,0.103550768278412,-0.540021181156376
"SS18L1",7.01644695659722,-0.732685167890033,0.363744848799805,-2.01428328210713,0.0439798001600407,0.103584246595544,-0.566548050236153
"FAM124A",6.3491784975708,0.825912993848637,0.410066754721599,2.01409400869222,0.0439996644433722,0.103616493735472,0.656589298883636
"FNDC3A",114.747883575257,0.42679030123751,0.211928626752521,2.01383979020396,0.044026356643878,0.103664808896638,0.397107893856366
"CATSPERG",9.23495158846012,0.878322282911562,0.436281649147024,2.01320015322389,0.0440935771369825,0.103808525360644,0.668012043501312
"MOSMO",5.01304252447693,-0.639573252626228,0.317793387699489,-2.01254424220752,0.0441625978462493,0.103934845572823,-0.518792422483309
"ODC1",27.9406333859522,-0.555538291063746,0.276031896357538,-2.01258730746163,0.0441580633470307,0.103934845572823,-0.489906177248476
"XPO4",36.8048939951028,0.52278484612637,0.259767091978733,2.01251375662769,0.0441658080228132,0.103934845572823,-0.118144795502992
"BCAT2",3.54051979252204,-1.02987391778427,0.511775927008444,-2.01235318707611,0.0441827194845818,0.103960068582589,-0.7671301228246
"C21orf91",38.0602508002525,0.524809502290175,0.260811502232584,2.01221762766492,0.0441970010899663,0.103964526386796,0.468523924381649
"DNAH11",167.155828359095,-0.616890134413622,0.306569890370779,-2.01223327466219,0.0441953524312717,0.103964526386796,-0.534406371494695
"NXF1",37.5425052450353,-0.587077980980594,0.291781828970648,-2.01204435194507,0.0442152618988683,0.103992908257588,-0.513802978842903
"NTPCR",12.2934924826514,-0.652206576461401,0.324197676581191,-2.01175586247012,0.044245678733945,0.104049868762679,-0.550006181915268
"ARMC5",4.45534932248274,-0.917820327950538,0.45631755208643,-2.0113631916063,0.0442871082910498,0.104132707630419,-0.715360854515495
"LYNX1",10.0332298895551,0.752537512198143,0.374154264163904,2.01130278143371,0.0442934848969656,0.104133114493062,0.608434800683863
"ARHGEF37",14.3228719344417,-0.523626015836926,0.260393130843622,-2.01090564156006,0.044335424356461,0.104214101092009,-0.465327964101617
"IFT80",44.4644226254173,-0.521001241121358,0.259098508743383,-2.01082300183121,0.0443441556325484,0.104214101092009,-0.464028035757015
"KCNA3",2.94910104894513,1.1308052374877,0.562365768944622,2.01080026547464,0.0443465580900882,0.104214101092009,1.11409535718772
"C1orf158",17.7452395056154,-0.597272529271826,0.29710197079614,-2.01032839893766,0.0443964430919451,0.104316726447563,-0.520363880310954
"FUNDC1",4.33743568972243,-0.722500260473163,0.359524402826693,-2.00960005716619,0.0444735352080474,0.104483241707807,-0.586329296022714
"ADGRD1",7.10838572662945,0.971931643682378,0.483679104182682,2.00945551560418,0.0444888477890835,0.104504589838729,0.744988940616824
"AK6",7.33491165617813,-0.63108251254423,0.314107061640986,-2.00913188403748,0.0445231491079206,0.104570530421933,-0.520857389966852
"PDCD6IPP2",4.66675681933129,0.893755047760127,0.444921432896979,2.0087929725945,0.0445590938380949,0.104640311858738,1.03979112011688
"PXMP2",0.600912911733592,-1.71848720392406,0.855528509330467,-2.00868490667709,0.0445705603866173,0.104652598496259,-1.32146526572716
"ATXN7",50.8249019678492,0.507815459617367,0.252833501602199,2.00849751476507,0.044590449878295,0.104684656175812,0.457634116727436
"SLC2A13",9.42856642340904,-0.696252771959911,0.346720431323976,-2.00811001907566,0.0446316018310621,0.104766615625256,-0.556935305188145
"FCRL4",3.32940876890269,-2.14054591405128,1.06603149858349,-2.0079574730161,0.0446478109740985,0.104790010488146,-0.503023466182936
"SPDYE2B",1.03984690240114,1.406293378717,0.700498249954584,2.00756158749601,0.0446898998965026,0.104874131086634,1.76201529650962
"SLC9A7",20.0119995306504,0.627347852114447,0.312513871866417,2.00742401726924,0.0447045336318099,0.1048934288827,0.535560857544485
"VWF",4.31265799452318,-0.906395686206767,0.451534659887415,-2.00736680199205,0.0447106209731752,0.1048934288827,0.0787185971922914
"CCDC82",12.2364999199859,-0.772285515769661,0.384743705673469,-2.00727264509195,0.0447206401902164,0.10490227309013,-0.629137698070106
"ARL6IP6",3.54257486236813,-0.812843725321239,0.404979538221972,-2.00712294969262,0.0447365731468705,0.104924984887993,-0.65413053293388
"CCL15-CCL14",0.946451468875766,-1.60582858396159,0.800134058967514,-2.00694941799345,0.0447550491325298,0.104953653917106,-1.05433312065646
"ANTXR1",21.8916999689033,-0.532867228263709,0.265522124869517,-2.00686563699944,0.0447639716302087,0.104959914483124,-0.470521359626525
"MMP15",1.72217496635392,-1.22127661869729,0.608716869588004,-2.00631308201444,0.0448228551472986,0.105083302584156,-0.887090629176406
"AL512378",1.26634049121772,1.42366526431506,0.709777314483397,2.00579144368859,0.0448785039368498,0.105199073744444,2.17109087495723
"PKMYT1",1.07610134706976,-1.26095906046924,0.628684220408427,-2.00571132459798,0.0448870562646307,0.105204429832182,-0.773090184956084
"RAPGEF5",9.25537494191861,-0.62089385127002,0.309581205318253,-2.00559284802749,0.0448997055880246,0.105219385453104,-0.531444408835921
"FOXI2",5.88476870224618,0.795775237818995,0.396822303551469,2.00536923125789,0.0449235885493671,0.105260658485438,0.60758403392995
"SPRR1B",8.02515062758262,-1.03566262703082,0.516480050270726,-2.00523258640474,0.0449381879142918,0.105280170597251,-0.473656829974457
"C21orf62",3.9877398793178,1.06953639378953,0.533400105261322,2.00512970140031,0.0449491829606616,0.105291234325658,0.819130777438206
"KCNK5",1.5983898103495,-1.08464973392854,0.540990019898613,-2.00493483064958,0.04497001449641,0.105293813321795,-0.814883661510823
"POLE3",20.5252312021792,-0.505926811186348,0.252347085766324,-2.00488469938124,0.0449753748074152,0.105293813321795,-0.451537573688706
"RNF19B",68.7832218729233,0.502070515872068,0.250411966017079,2.00497813206668,0.0449653849043166,0.105293813321795,0.452202108624191
"RP2",20.4054533986698,0.567011077090516,0.2828029149625,2.00496899816504,0.0449663614264092,0.105293813321795,0.495361712828286
"MTMR12",38.0821657185788,-0.476114269994161,0.237501996757252,-2.00467480903242,0.0449978232887951,0.105331677830946,-0.429846189163185
"NECTIN4",11.832971332696,-0.631514108793071,0.315037789843179,-2.00456621127081,0.0450094418944613,0.105344184556669,-0.538618375671671
"ACSBG1",9.36425856821227,-0.855465532996156,0.426825922599106,-2.00424924471996,0.0450433678285901,0.105408890613511,-0.671785169324397
"AGGF1",15.4244392306864,-0.609529539076482,0.304253919114475,-2.00335805320275,0.0451388704375507,0.105588221734215,-0.527762118479459
"DBN1",3.91217426751309,-0.862116488249126,0.430311513212002,-2.00347065272313,0.0451267945394908,0.105588221734215,-0.675169159567957
"PPP4R2",45.5410385440113,-0.441253656574765,0.22025639411611,-2.00336366326852,0.045138268713468,0.105588221734215,-0.404203116833987
"PIM1",16.3718206188409,-0.638880877720836,0.318940070838511,-2.00313769305055,0.045162511163395,0.105628802060575,-0.545495397935561
"KIAA1109",113.011154065869,0.532715316506978,0.265971098412446,2.00290678079949,0.0451872951411484,0.105672044614003,0.472899024778449
"ATP6AP1",22.8063155948261,-0.591503801299686,0.295362305540953,-2.0026380827992,0.0452161491235923,0.105724791640705,-0.51429164261775
"BRD2",170.285068275458,-0.422386389250514,0.210924376192911,-2.00254895557543,0.0452257234298245,0.105732450347219,-0.395835480126511
"NCKAP1",91.3939862201942,-0.401141390383776,0.200329314541564,-2.00240983852889,0.0452406712042704,0.105752667711305,-0.371697536107111
"FCHSD2",48.9381834593416,0.499768543114851,0.249601124629236,2.00226879529177,0.0452558301944842,0.105773373105627,0.445486083672054
"ATP5MF-PTCD1",1.06513645140341,-1.73844007023842,0.868332982591943,-2.00204311605122,0.0452800945669268,0.105815351162527,-0.871396838119244
"PTGER3",3.29245368184263,1.08700226354215,0.542975083009554,2.00193765341351,0.0452914373608277,0.105827125214206,0.834720920187186
